""	"GSE139948-GSM4141788-92017_Myeloid"	"GSE139948-GSM4141788-92017_Tumor"	"GSE139948-GSM4141789-92217_Myeloid"	"GSE139948-GSM4141789-92217_Stroma"	"GSE139948-GSM4141789-92217_Tumor"	"GSE139948-GSM4141790-92717_Myeloid"	"GSE139948-GSM4141790-92717_Stroma"	"GSE139948-GSM4141790-92717_Tumor"
"FAM214B"	1.16369854964191	1.03617509058956	1.19284315650445	1.2025019746915	1.05597427658374	1.14029805691961	1.16423882068994	1.03244559633586
"COPZ2"	1.07411605506518	1.01333046912443	1.02220244700479	1.07789884134369	1.04704487589064	1.12634329087252	1.18184317863834	1.31641451647004
"PRKAR2B"	1.01875136121762	1.17512501438475	1.07680138183895	1.02625586580147	1.05308902278069	1.02055642009957	1.0374774866045	1.00682910943678
"MSL3"	1.07411605506518	1.10845579603596	1.06598121821236	1.05221763352791	1.11015142443334	1.14585881150885	1.21670904246344	1.12504477910922
"CREBBP"	1.05580445098926	1.17210562433182	1.10897788469283	1.10331196459953	1.16569242818805	1.12354315979798	1.21670904246344	1.14873810757222
"TSPOAP1"	1	1.01353184750057	1	1	1.01125048003771	1.00883258836946	1.01881503832228	1.00480781279261
"MPO"	1	1.00141755444778	1	1	1	1	1	1
"PON1"	1	1.00121510107763	1	1	1	1	1	1
"GCFC2"	1.01875136121762	1.09409218876562	1.02220244700479	1.12846853151883	1.10527517858934	1.05249483179234	1.09259917994258	1.08993737227763
"WDR54"	1.1460323089802	1.48217357144533	1.19284315650445	1.39085176008092	1.47886697169922	1.12073993592346	1.30201088788875	1.36910671794356
"CROT"	1.01875136121762	1.08844042128953	1	1.05221763352791	1.11348234577035	1.06113080574598	1.09259917994258	1.11806247838655
"ABCB4"	1.01875136121762	1.00768465666746	1.03322383099053	1	1.00161063145588	1.02347805892595	1.28515258099834	1.00025329762505
"KMT2E"	1.36733202148167	2.35997986257422	1.80045016526745	2.13213088899956	2.43934624818408	1.53242854414714	2.01332540236593	1.9845410584866
"RHBDD2"	1.16369854964191	1.55474391564429	1.88555490783844	1.27456909225422	1.62261458944521	1.17897672211571	1.25113804232749	1.53973920213036
"SOX8"	1.09229048337548	2.2781790391188	1.02220244700479	1.25075174294259	1.40556522782468	1.00589220926999	1	1.13775626136978
"IBTK"	1.16369854964191	1.16567795356882	1.13020078765629	1.12846853151883	1.16744823446369	1.15694466583113	1.12867068761362	1.18658058905724
"ZNF195"	1.03735115003241	1.21258316869956	1.09829883846091	1.12846853151883	1.14275910324683	1.09253431927813	1.12867068761362	1.15444934119267
"MYCBP2"	1.38368245343411	1.4510546804614	1.3630080340781	1.22673188475871	1.25357102268596	1.48075834134081	1.30201088788875	1.22088313087829
"FBXL3"	1.1460323089802	1.20681099779855	1.15124870291457	1.34487477223339	1.21417748958707	1.15694466583113	1.12867068761362	1.15468703760337
"PDK2"	1.09229048337548	1.14229232005515	1.11961159828863	1.10331196459953	1.12905362396417	1.0783102129503	1.25113804232749	1.12119485542719
"ITGA3"	1	1.01916327530467	1	1.07789884134369	1.06904539929033	1.02055642009957	1.01881503832228	1.10428201519502
"ZFX"	1.05580445098926	1.11425542728413	1.07680138183895	1.17805395916684	1.11194554637117	1.14585881150885	1.12867068761362	1.14563927012652
"LAMP2"	1.51157006023859	1.3195261314156	1.35326626120181	2.63570527518127	1.72860317664206	1.65719725280751	1.56003780602991	1.62042134781321
"ITGA2B"	1	1.00627101587079	1.45880020972245	1	1.01205196213376	1	1	1.00404936243187
"ASB4"	1	1.0008101399569	1	1.02625586580147	1.00107388178088	1	1	1.00151936012914
"GDE1"	1.26732876059361	1.28637329183038	1.27417348141347	1.27456909225422	1.27800577626577	1.25470470242438	1.25113804232749	1.24259576231165
"C19ORF60"	1.99646683487859	1.79657728111984	1.84322000771025	1.73763137065481	1.91134533248861	2.08015593721471	1.85818027728312	2.11052428449016
"CRLF1"	1	1.00242954967257	1	1	1.00214725382562	1	1	1.00227865762141
"OSBPL7"	1.01875136121762	1.05108344685681	1.03322383099053	1.05221763352791	1.03755331967971	1.01176917839321	1.01881503832228	1.03144635683999
"TMEM98"	1.01875136121762	1.40241819151428	1	1.69605472556776	1.12701692570257	1	1	1.00329065835431
"YBX2"	1	1.00485649536668	1	1	1.00161063145588	1	1	1.00354358792657
"MAP3K14"	1.07411605506518	1.02097045187998	1.03322383099053	1	1.03543886706048	1.02347805892595	1.01881503832228	1.02243381386107
"ABCC8"	1.01875136121762	1.07709769214983	1	1	1.0091118180082	1	1	1.04042417134591
"TMEM132A"	1.01875136121762	1.08101492612738	1.01112820232173	1	1.19190833817114	1.03222092919547	1.05599248002206	1.32514883382965
"AP2B1"	1.19868048399362	1.76078433692551	1.27417348141347	1.36794878383046	1.42215150217637	1.20354699503419	1.44966804182663	1.39741214440851
"ZNF263"	1.03735115003241	1.07572517009056	1.11961159828863	1.10331196459953	1.10655932310166	1.06687086859881	1.05599248002206	1.13919133040253
"CX3CL1"	1	1.02758469568268	1	1.07789884134369	1.04993747651416	1.00883258836946	1.21670904246344	1.0326953393125
"SPATA20"	1.1282446733515	1.05088528623059	1.17212761504126	1.05221763352791	1.13971975440197	1.18171788748034	1.19933220223607	1.13895220782724
"CACNA1G"	1	1.01614815705596	1	1	1.02563451987872	1	1	1.00075980771031
"TNFRSF12A"	1.05580445098926	1.15543690490969	1.54268778704566	2.53161870531058	2.30468622473191	1.42323460441184	1.46565824968577	2.12397265893151
"DLX6"	1	1.00060763219248	1	1	1.00322011716308	1	1	1
"MAP3K9"	1.01875136121762	1.01956499262415	1.01112820232173	1	1.0139209953955	1	1	1
"RALA"	1.26732876059361	1.90303722549508	1.49634035975323	1.61151063887003	1.75150820539138	1.38260462142398	1.84379474743657	1.71056342695292
"KDM7A"	1.01875136121762	1.06215421880703	1.09829883846091	1.12846853151883	1.08515603435144	1.0582556160516	1.19933220223607	1.04092193193028
"ETV1"	1.1282446733515	1.92219185857205	1.13020078765629	1.05221763352791	2.00251422096599	1.13193433242451	1.14651581774123	2.09375158137203
"AGK"	1.01875136121762	1.11174389840758	1.03322383099053	1.02625586580147	1.11476229499511	1.04093113889517	1.07436485632772	1.10161387108553
"ALDH3B1"	1.07411605506518	1.00485649536668	1.10897788469283	1.07789884134369	1.02324340700871	1.14863471163975	1.01881503832228	1.0249408146434
"PHTF2"	1.07411605506518	1.21090863244127	1.09829883846091	1.07789884134369	1.11655313178703	1.06113080574598	1.0374774866045	1.11226939382391
"FARP2"	1	1.08258006063109	1.01112820232173	1.15337922300414	1.05807045257089	1.04093113889517	1.05599248002206	1.07575392553832
"USH1C"	1	1.00182240684219	1	1	1	1	1	1.00075980771031
"GGCT"	1.28423315635868	1.52882159067741	1.43036232704678	1.2981910103037	1.64293193635871	1.42071037141573	1.40121988762143	1.67867411663693
"DBF4"	1.09229048337548	1.35780358390833	1.03322383099053	1.05221763352791	1.22450800117725	1.1066769092036	1.07436485632772	1.24558532963592
"TBXA2R"	1	1.00303652975475	1.01112820232173	1.10331196459953	1.03887388426513	1	1.0374774866045	1.01212649107945
"IFRD1"	1.28423315635868	1.38861014265747	1.34349334318542	1.45858582064407	1.78966856074714	1.55676331678872	1.36850569452915	1.4489811395365
"COX10"	1.01875136121762	1.07788164291804	1.02220244700479	1.07789884134369	1.04809713951114	1.04382737336816	1.07436485632772	1.05085514537948
"GTF2IRD1"	1.03735115003241	1.06904756628231	1.01112820232173	1.07789884134369	1.08308321630791	1.07259729201013	1.07436485632772	1.06370654754122
"PAF1"	1.1282446733515	1.22056965558255	1.14074623609832	1.39085176008092	1.36885949355457	1.11231156087585	1.07436485632772	1.27189491786701
"VPS41"	1.1282446733515	1.26253780318632	1.24395138030419	1.25075174294259	1.23382151553641	1.12073993592346	1.25113804232749	1.16204492475522
"ARHGAP44"	1	1.0169525754379	1	1.07789884134369	1.01178483266586	1.00294802018497	1.01881503832228	1.00834390369076
"ELAC2"	1.09229048337548	1.22501718102514	1.16170892444281	1.10331196459953	1.15563667362674	1.12354315979798	1.12867068761362	1.17858422642821
"SCIN"	1.76876037008368	1	1.15124870291457	1	1.00053700467191	1.42071037141573	1.0374774866045	1.0043022073917
"ARSD"	1.11033200844589	1.08980582844173	1.08757362490966	1.02625586580147	1.09007196973655	1.1066769092036	1.19933220223607	1.11057722812239
"PNPLA4"	1.05580445098926	1.01896239035708	1.10897788469283	1.02625586580147	1.09987453850813	1.17897672211571	1.0374774866045	1.11709788845939
"ADIPOR2"	1.09229048337548	1.09973106096478	1.08757362490966	1.61151063887003	1.08774459483418	1.14029805691961	2.10934053599211	1.1832908669333
"CDKL3"	1	1.09078065575161	1.05511221275439	1.05221763352791	1.09368796563293	1.01176917839321	1.01881503832228	1.07648957654611
"UPP2"	1	1.00060763219248	1	1	1.00509640700835	1	1	1.00177248760041
"MARK4"	1.01875136121762	1.09039077112686	1	1.02625586580147	1.08955496555172	1.04960920141063	1.09259917994258	1.09772781820185
"PROM1"	1	1.33614289159817	1.30408148880098	1.25075174294259	1.13718422029136	1.00294802018497	1.14651581774123	1.02594285497412
"CCDC124"	1.48006068539029	1.75004688564612	1.30408148880098	1.45858582064407	1.89113973675329	1.41565593771404	1.44966804182663	1.84004642130667
"PAFAH1B1"	1.28423315635868	1.653186449377	1.30408148880098	1.45858582064407	1.46279462169356	1.32585742788655	1.44966804182663	1.45155962129936
"NOS2"	1	1.00263189444058	1	1	1.0040244314439	1.06687086859881	1	1.67222375979922
"DNAH9"	1	1.00707891818162	1.01112820232173	1	1.08515603435144	1.00589220926999	1	1.0501115993867
"KIAA0100"	1.03735115003241	1.09817679082881	1.07680138183895	1.15337922300414	1.07633438582261	1.08116165213642	1.05599248002206	1.06715479385593
"GAS7"	1.18124684721476	1.20196038267084	1.08757362490966	1.39085176008092	1.26738658247103	1.11793360464775	1.01881503832228	1.33118076375756
"TRAPPC6A"	1.2503239472567	1.37157232964579	1.26413504164515	1.39085176008092	1.2191016136543	1.16522827994085	1.16423882068994	1.13895220782724
"MATK"	1.03735115003241	1.00020256222097	1.29414620082835	1	1.00134227253958	1.01763107384719	1	1.00126620433271
"CD79B"	1.01875136121762	1.00060763219248	1.09829883846091	1	1.00161063145588	1.01763107384719	1.0374774866045	1.00050656685731
"ST7L"	1.05580445098926	1.08726946851272	1.06598121821236	1.12846853151883	1.16468858452417	1.04672005470974	1.12867068761362	1.13152833952608
"TKTL1"	1	1.00242954967257	1	1	1	1	1	1
"PAX6"	1	1.03298236054662	1	1	1.03093929348099	1	1.0374774866045	1.07869519578415
"RPUSD1"	1.01875136121762	1.14706254962887	1.07680138183895	1.10331196459953	1.09910206061487	1.06687086859881	1.0374774866045	1.08212219711833
"RHBDF1"	1	1.05108344685681	1.01112820232173	1.10331196459953	1.03834574765539	1.01763107384719	1.12867068761362	1.10476682563223
"LUC7L"	1.07411605506518	1.21908555267506	1.17212761504126	1.27456909225422	1.24212835320484	1.15140764511763	1.33544153578428	1.27553625111436
"CACNA2D2"	1	1.01131570976964	1	1	1.00241551731118	1.00294802018497	1	1.00050656685731
"BAIAP3"	1	1.00242954967257	1	1	1.01018139957603	1.00589220926999	1	1.00682910943678
"TSR3"	1.49585210251396	1.71590355184126	1.21340063662743	1.17805395916684	1.3620751250905	1.41818415140932	1.38490555541418	1.63226759942322
"PIGQ"	1	1.07395935882216	1.04419341245728	1	1.08386072870891	1.05249483179234	1.07436485632772	1.07035232585117
"CRAMP1"	1	1.03298236054662	1.01112820232173	1	1.02749256939363	1.02055642009957	1.05599248002206	1.03144635683999
"TEAD3"	1	1.00667500290543	1	1.05221763352791	1.04309470869305	1.00883258836946	1	1.06690865425013
"DNAJC11"	1.01875136121762	1.04552867663081	1.04419341245728	1.05221763352791	1.05780853116396	1.02931029382658	1.09259917994258	1.05432195313575
"FMO3"	1	1.00141755444778	1	1.05221763352791	1.00214725382562	1	1	1.01237844093924
"MYLIP"	1.11033200844589	1.116571539266	1.31398337989256	1.83970690455562	1.08308321630791	1.21168776227043	1.07436485632772	1.2046025343088
"E2F2"	1.01875136121762	1.04612445465289	1.01112820232173	1	1.02934913265324	1.01176917839321	1	1.00935320705415
"PSMB1"	2.09250399696681	3.34817350134499	2.58186848224919	3.51946697003046	3.25820635389157	2.33369182208317	2.65021153411979	3.46621274659992
"SYN1"	1.01875136121762	1.05108344685681	1	1.02625586580147	1.0152550857933	1	1	1.006071333892
"JARID2"	1.07411605506518	1.14534628041157	1.30408148880098	1.02625586580147	1.12191803350604	1.12634329087252	1.18184317863834	1.11178603426708
"CDKL5"	1	1.03457927079282	1.03322383099053	1.10331196459953	1.01498832982463	1.00589220926999	1.01881503832228	1.01086632499827
"CDK11A"	1.07411605506518	1.1167644525675	1.06598121821236	1.12846853151883	1.10553206031138	1.14585881150885	1.25113804232749	1.13272719334194
"NADK"	1.1282446733515	1.15828565856744	1.04419341245728	1.07789884134369	1.13261393868593	1.17348590591442	1.19933220223607	1.16749069811126
"TFAP2B"	1	1.00161998970034	1	1	1	1	1	1
"DLEC1"	1	1.00101262958297	1	1	1	1.00294802018497	1	1.00050656685731
"CYTH3"	1.01875136121762	1.04294523263709	1.02220244700479	1.05221763352791	1.041249030093	1.04093113889517	1.0374774866045	1.0575366189725
"ADAM22"	1.01875136121762	1.21462843500212	1.01112820232173	1.05221763352791	1.06513152553048	1.00589220926999	1	1.03893025654002
"SYPL1"	1.28423315635868	1.19616560527923	1.54268778704566	1.91959213268189	1.69005511371797	1.51774531241219	2.37371042446427	1.72810005290066
"CYB561"	1.03735115003241	1.02357832121032	1.05511221275439	1	1.04941181175213	1.04382737336816	1.14651581774123	1.08530011596977
"SPAG9"	1.16369854964191	1.62110377741384	1.26413504164515	1.61151063887003	1.37049486917847	1.21439597156628	1.31877310950436	1.40831506200775
"CELSR3"	1.01875136121762	1.04354166326104	1	1	1.0211158949475	1	1	1.00455502417415
"AASS"	1.01875136121762	1.08922074673399	1.02220244700479	1.02625586580147	1.11399440358163	1.01176917839321	1.0374774866045	1.09602575439349
"SS18L2"	1.31775050092097	1.48166297695212	1.3630080340781	1.54679364397405	1.35269274424331	1.31542457587674	1.52886570043667	1.2584273701219
"MPND"	1.01875136121762	1.0989540475401	1.03322383099053	1.02625586580147	1.04467556894028	1.0582556160516	1.01881503832228	1.06469226513248
"MGST1"	1	1.02377880466725	1.06598121821236	1	1.15008947429052	1.01763107384719	1	1.05580618346166
"CRY1"	1	1.09525990583762	1.05511221275439	1.12846853151883	1.15815423295059	1.02639601025489	1.07436485632772	1.08920575528836
"NFIX"	1.09229048337548	1.63872669445113	1.06598121821236	1.3216241493946	1.6896293552317	1.0783102129503	1.05599248002206	1.48298362139988
"ST3GAL1"	1.11033200844589	1.01252477837232	1.11961159828863	1.05221763352791	1.05413861042508	1.15140764511763	1.19933220223607	1.12408284560828
"MMP25"	1	1.0008101399569	1	1	1.00107388178088	1	1.0374774866045	1.00025329762505
"IL32"	1.51157006023859	1.00566490065285	1.06598121821236	1.10331196459953	1.09910206061487	1.07259729201013	2.04096160529527	1.04862380766257
"PKD1"	1.03735115003241	1.11927098485213	1.10897788469283	1.17805395916684	1.23235303421077	1.02931029382658	1.12867068761362	1.18305573191175
"MAPK8IP2"	1.01875136121762	1.11386920144827	1	1	1.0436217798871	1	1	1.0434091564939
"MED24"	1.03735115003241	1.09875975618306	1.04419341245728	1.02625586580147	1.07165112734995	1.01763107384719	1.01881503832228	1.0501115993867
"RHOBTB2"	1.03735115003241	1.0568229350261	1.02220244700479	1	1.04388527129624	1.04093113889517	1.07436485632772	1.03194603013021
"HEATR5B"	1.03735115003241	1.05207400204512	1.06598121821236	1.05221763352791	1.03438092374689	1.04672005470974	1.0374774866045	1.02969665561945
"SEC62"	1.76876037008368	2.98749357357688	2.0913003795803	2.70409433190824	2.7174642439286	2.14792664886755	3.29217634761944	2.59665295438306
"RPS20"	11.014346563057	10.3278337429139	11.6413521895719	7.61773923017281	7.86375130022353	11.7175432782217	8.85886135427852	8.00781647845131
"CSDE1"	1.72463167114761	1.96551025418598	1.96071904388513	2.11320648904	1.91174847811469	1.77106978575579	1.78574648152645	1.72213054455877
"UBE3C"	1.1282446733515	1.15448662935186	1.07680138183895	1.05221763352791	1.11399440358163	1.09536929486467	1.11069976356626	1.12071320362709
"REV3L"	1.05580445098926	1.36840037588002	1.22362168092773	1.17805395916684	1.32342199993185	1.1291403436276	1.30201088788875	1.51685503624242
"TENM1"	1	1.03956260144976	1	1	1.15437698322176	1	1	1.0010130201976
"MASP2"	1	1.00060763219248	1	1	1.00107388178088	1	1	1
"FAM76A"	1.03735115003241	1.05662525161073	1.06598121821236	1.10331196459953	1.08929642273053	1.04382737336816	1.09259917994258	1.06493863140301
"TRAF3IP3"	1.19868048399362	1.00040510628282	1.91075471772198	1	1.00026851828939	1.22250461784813	1	1.00075980771031
"POMT2"	1.01875136121762	1.05563658880528	1.02220244700479	1.05221763352791	1.06068809033626	1.02055642009957	1.07436485632772	1.06518497244465
"VTA1"	1.09229048337548	1.22557261889849	1.11961159828863	1.10331196459953	1.20825684411464	1.13472527150669	1.11069976356626	1.12936898422782
"MLXIPL"	1.1282446733515	1.00283422113236	1.01112820232173	1	1.00482846058479	1.09536929486467	1	1.006071333892
"BAZ1B"	1.16369854964191	1.5776631251062	1.29414620082835	1.22673188475871	1.56802051655496	1.25737147245739	1.49740963338726	1.6979597777971
"RANBP9"	1.05580445098926	1.14877768278662	1.06598121821236	1.12846853151883	1.1626797470592	1.16522827994085	1.14651581774123	1.20110117044551
"ETV7"	1	1.0008101399569	1.03322383099053	1.10331196459953	1.00429247281848	1.02639601025489	1	1.04589375911798
"SPRTN"	1.07411605506518	1.17625640031964	1.01112820232173	1.05221763352791	1.11143307094759	1.08400976598015	1.12867068761362	1.11565031176277
"METTL13"	1.11033200844589	1.10380640283714	1.05511221275439	1.10331196459953	1.11706456588743	1.0754554318233	1.05599248002206	1.09967160456637
"DYRK4"	1.19868048399362	1.29722514736887	1.28417703091206	1.5029762611193	1.37166246587308	1.24668928246983	1.25113804232749	1.27075605475656
"ZNF207"	1.48006068539029	1.94156439711171	1.49634035975323	1.61151063887003	1.7330264791748	1.47579592077583	1.56003780602991	1.66293202067271
"UQCRC1"	1.44825147983232	1.81964306296887	1.59750442235541	1.63282749532378	1.7142455557477	1.53730911714044	1.4815715971338	1.87471121445101
"STARD3NL"	1.21600258438458	1.64263149887774	1.38239980811517	1.48085467939473	1.68430335907149	1.24133297566681	1.4815715971338	1.469125370324
"CD9"	2.14651293460366	3.82013765657756	3.48375390595382	7.96888942226413	5.66813048433771	2.13318352724367	1.90104486710601	4.11790187051866
"HHATL"	1	1.00161998970034	1	1.15337922300414	1.00187895854587	1	1	1.00075980771031
"NCAPD2"	1.01875136121762	1.1302319982136	1.02220244700479	1.07789884134369	1.06356419291528	1.0754554318233	1.01881503832228	1.05728949067829
"IFFO1"	1.09229048337548	1.06550488191383	1.06598121821236	1.12846853151883	1.11629737584473	1.14585881150885	1.01881503832228	1.17032751000994
"GIPR"	1	1.00849205733306	1	1	1.00134227253958	1.00294802018497	1	1.0030377005511
"PHF7"	1.03735115003241	1.06609569107849	1.04419341245728	1.12846853151883	1.0338517724359	1.04672005470974	1.0374774866045	1.03868117829372
"NISCH"	1.18124684721476	1.12677572847976	1.24395138030419	1.12846853151883	1.11859824671982	1.22789717484292	1.11069976356626	1.1382347067042
"STAB1"	1.7541054980552	1	2.03462835383041	1	1.00214725382562	1.91067647398106	1.43359936718351	1.00682910943678
"FUZ"	1.07411605506518	1.20662459540925	1.10897788469283	1.2981910103037	1.22057713394246	1.0582556160516	1.0374774866045	1.24903088836893
"SLC6A13"	1	1.0008101399569	1	1	1.00187895854587	1.00294802018497	1	1.0010130201976
"IDS"	1.43223055747019	1.16643496334454	1.55188316353412	1.63282749532378	1.56493849600881	1.51038008492095	1.23397670144483	1.99052163927467
"ZNF200"	1.11033200844589	1.06550488191383	1.04419341245728	1.02625586580147	1.08204614856218	1.05249483179234	1.11069976356626	1.07918506223877
"CD4"	1.8555929760857	1.0008101399569	1.4682249902392	1	1.00053700467191	1.55676331678872	1.01881503832228	1.00354358792657
"LRRC23"	1.07411605506518	1.08375325439869	1.08757362490966	1.2025019746915	1.08489702800122	1.0783102129503	1.07436485632772	1.13080875727555
"BTK"	1.26732876059361	1.00202480588026	1.81761152116007	1	1.0026837490186	1.24936361757154	1	1.00404936243187
"HFE"	1.03735115003241	1.00182240684219	1.03322383099053	1	1.01178483266586	1.02347805892595	1.0374774866045	1.02669410097235
"SCMH1"	1.03735115003241	1.07042387356618	1	1	1.08308321630791	1.02931029382658	1.0374774866045	1.08896183461303
"FYN"	1.11033200844589	3.0481172979527	1.21340063662743	1.45858582064407	1.58010260746906	1.08685457093502	2.26960685185575	1.69354874435287
"HIVEP2"	1.01875136121762	1.04572728600026	1.03322383099053	1.02625586580147	1.04914893565559	1.01763107384719	1.05599248002206	1.037435390151
"TCEB3"	1.11033200844589	1.19242043688017	1.11961159828863	1.05221763352791	1.16845102760808	1.1375131750011	1.18184317863834	1.17528462214206
"LYPLA2"	1.19868048399362	1.15676670976693	1.13020078765629	1.22673188475871	1.17420971620587	1.14585881150885	1.35201836205367	1.13224771925194
"CLCN6"	1.01875136121762	1.08707425544483	1.01112820232173	1.07789884134369	1.06068809033626	1.04672005470974	1.01881503832228	1.03244559633586
"MRC2"	1.16369854964191	1.03078482261348	1.04419341245728	1.07789884134369	1.26351528793411	1.13193433242451	1.01881503832228	1.23383869711109
"TSPAN9"	1	1.02558237450575	1.01112820232173	1	1.03252836923934	1.00589220926999	1.14651581774123	1.21879531470362
"BTBD7"	1.09229048337548	1.13425840904053	1.11961159828863	1.05221763352791	1.15815423295059	1.08969608331135	1.23397670144483	1.14444642136734
"APBA3"	1.03735115003241	1.05998364748142	1.03322383099053	1.05221763352791	1.10013197776717	1.02639601025489	1.07436485632772	1.09724163354046
"MKS1"	1.05580445098926	1.11965638460268	1.02220244700479	1.02625586580147	1.08360158535125	1.03803133262865	1.07436485632772	1.06567757888525
"ABHD5"	1.09229048337548	1.06570183441244	1.09829883846091	1.10331196459953	1.09600974162935	1.13193433242451	1.16423882068994	1.10622069225978
"ANOS1"	1.1282446733515	1.03437971671107	1.02220244700479	1	1.03093929348099	1.14585881150885	1	1.00506057326043
"AKAP8L"	1.09229048337548	1.27602635939802	1.13020078765629	1.07789884134369	1.34257444349824	1.16246998001656	1.26819579832315	1.41961459953259
"MBTD1"	1	1.13349196200533	1.03322383099053	1.05221763352791	1.04388527129624	1.04672005470974	1.12867068761362	1.04316055221919
"UTP18"	1.19868048399362	1.37597244219677	1.28417703091206	1.15337922300414	1.32318478519927	1.27861640594396	1.11069976356626	1.32224023386089
"RNF216"	1.1460323089802	1.36981053452297	1.13020078765629	1.25075174294259	1.3618409147484	1.19265455085604	1.16423882068994	1.31888063317413
"TTC19"	1.28423315635868	1.56373000205231	1.3630080340781	1.4361654160565	1.45620735418203	1.19538177770339	1.35201836205367	1.42611547728465
"PTBP1"	1.23321612557044	1.40206936469152	1.24395138030419	1.27456909225422	1.53641201076595	1.22789717484292	1.30201088788875	1.51221769284668
"DPF1"	1.07411605506518	1.56505932884044	1.01112820232173	1.10331196459953	1.27221835250668	1.00883258836946	1	1.18775451141421
"SYT7"	1	1.01252477837232	1	1	1.01071600238266	1	1.05599248002206	1.00834390369076
"LARS2"	1.01875136121762	1.04453537911294	1	1.02625586580147	1.02961423494392	1.02055642009957	1.05599248002206	1.05901885231163
"PIK3C2A"	1.1282446733515	1.14725317602285	1.04419341245728	1.10331196459953	1.11987560330915	1.10102952832652	1.21670904246344	1.18117390622687
"PLAUR"	2.2396129786028	1.03058494362278	1.82616533225447	1.81949591733243	1.08903785274061	2.28890391743203	1.40121988762143	1.15159529176603
"ANLN"	1.01875136121762	1.08199325265327	1.01112820232173	1.87983739635937	1.08308321630791	1.0754554318233	1	1.13368587209932
"WIZ"	1.01875136121762	1.18435062644395	1.05511221275439	1.12846853151883	1.16719747659779	1.05249483179234	1.19933220223607	1.17457703061397
"RABGAP1"	1.07411605506518	1.29704461297127	1.10897788469283	1.25075174294259	1.23137361617865	1.10102952832652	1.11069976356626	1.17952621936802
"DCN"	1	1.00323882031465	1	2.7717260319929	1.00053700467191	1.32064556263037	1.25113804232749	5.25802469799384
"QPCTL"	1	1.00425000241673	1.03322383099053	1	1.01792094165294	1.00883258836946	1	1.00859627144586
"PPP5C"	1.03735115003241	1.22945756966685	1.03322383099053	1.05221763352791	1.27487236538021	1.08116165213642	1.12867068761362	1.32671383280572
"CEP68"	1.07411605506518	1.21500013778093	1.03322383099053	1.12846853151883	1.11885376967818	1.10385481757768	1.41745055915519	1.11878567912648
"MAP4K3"	1	1.06373158344702	1	1.05221763352791	1.07008802755728	1.03512793573272	1.23397670144483	1.10888392023968
"TYROBP"	11.8090138744235	1.00323882031465	8.76231842617298	1	1.00991405120185	9.79800274874921	1.33544153578428	1.03818294245478
"TMEM159"	1.03735115003241	1.04711708439328	1.11961159828863	1.02625586580147	1.07607444168545	1.05537696400942	1	1.01212649107945
"GABRA3"	1	1.0792529497977	1	1	1	1	1	1
"BRCA1"	1.03735115003241	1.21574339236568	1.02220244700479	1.10331196459953	1.11680886179753	1.0783102129503	1.0374774866045	1.11733907049862
"ERCC1"	1.61965348000179	1.75699796640311	1.55188316353412	1.73763137065481	1.97180234001868	1.69475104463237	1.4815715971338	1.99574812923108
"CD22"	1	1.00485649536668	1.14074623609832	1.10331196459953	1.00026851828939	1	1	1
"SEMA3B"	1.01875136121762	1.01856056785357	1	1.69605472556776	1.10809942626343	1	1.05599248002206	1.03019670447708
"MBTPS2"	1.03735115003241	1.06924422961613	1.04419341245728	1.05221763352791	1.06173434482679	1.05249483179234	1.07436485632772	1.07452734532724
"PRICKLE3"	1	1.00627101587079	1.01112820232173	1	1.00643566516573	1.02055642009957	1.0374774866045	1.00506057326043
"EXTL3"	1.01875136121762	1.09603807777222	1.05511221275439	1.05221763352791	1.1285446019738	1.05249483179234	1.12867068761362	1.26254284986358
"NR1H4"	1	1.00202480588026	1	1	1	1	1	1
"ELOVL5"	1.19868048399362	1.33061418663786	1.38239980811517	1.56849699932949	1.3444594683094	1.18445624083888	1.35201836205367	1.28144362606
"ALOX5"	1.26732876059361	1.00020256222097	2.13136704000917	1	1.00134227253958	1.60014765759464	1.01881503832228	1.00151936012914
"KDM5D"	1.05580445098926	1.04969597485935	1.09829883846091	1.07789884134369	1.06591480903708	1	1	1
"CALCOCO1"	1.03735115003241	1.21500013778093	1.17212761504126	1.2981910103037	1.20009491538279	1.06973577661682	1.07436485632772	1.1195086729708
"UBR7"	1.07411605506518	1.11522073271131	1.08757362490966	1.07789884134369	1.15008947429052	1.09253431927813	1.05599248002206	1.13440464570436
"MAP4K5"	1.09229048337548	1.25210433375607	1.10897788469283	1.17805395916684	1.22180613123059	1.10385481757768	1.19933220223607	1.12191716143533
"EHD3"	1	1.03996081075116	1	1	1.0152550857933	1	1	1.00884861124933
"PSMC4"	1.60441216494184	1.59961328271289	1.4682249902392	1.61151063887003	1.88282779622603	1.65719725280751	1.56003780602991	1.89212846118054
"MAN2B2"	1.05580445098926	1.03836756812012	1.08757362490966	1	1.06016479174341	1.11512415124752	1.05599248002206	1.07379109961268
"SLC7A14"	1	1.04810929774216	1	1.17805395916684	1.00134227253958	1	1	1
"CLDN11"	1.01875136121762	1.27384332705442	1	4.38232902690917	1.05125112904616	1.00294802018497	1	1.00960546308181
"SLC25A39"	1.61965348000179	1.56622207987576	1.53346808192429	1.25075174294259	1.40648895475155	1.53974683241349	1.65195307931661	1.48106821485278
"MVP"	1.35089457080717	1.01071093546465	1.27417348141347	1.85982006916261	1.11706456588743	1.32064556263037	1.6215718785793	1.40439433014786
