""	"GSE141982-GSM4217362-SF12199_Myeloid"	"GSE141982-GSM4217362-SF12199_Stroma"	"GSE141982-GSM4217362-SF12199_Tumor"	"GSE141982-GSM4217363-Mixing_Myeloid"	"GSE141982-GSM4217363-Mixing_Tumor"	"GSE141982-GSM4217364-SF10432_Tumor"
"PEX14"	1.20662794122334	1.27240626082813	1.3126464830059	1.48329122463846	1.41790555681326	1
"CASZ1"	1.01554249526236	1.01305679953701	1.04436231630549	1.10859134277501	1.45107283462728	1
"C1orf127"	1.00259780902125	1.00109094026639	1	1	1.00370281224176	1
"TARDBP"	1.00648894627799	1.00436060909983	1.02228769994538	1	1	1
"RP4-635E18.9"	1.00259780902125	1.01305679953701	1.01117103523079	1	1.02762576668113	1
"MASP2"	1.00519264161487	1.03680313625673	1.04984867518782	1.0245672202814	1.0073995870004	1
"SRM"	1.22569670352765	1.15521916994473	1.49810439411784	1.04887635582942	1.09797053330093	1
"EXOSC10"	1.07920943012779	1.14084797282257	1.13598749920882	1.20129442809423	1.32117361828602	1
"RP4-635E18.7"	1.00778451225067	1.03250365306683	1.04023916132034	1.04887635582942	1.06575943947959	1
"RP4-635E18.6"	1.00129927747331	1.00109094026639	1.00279791825506	1	1	1
"MTOR"	1.21260117420238	1.366040717154	1.40070644236082	1.6155604730968	1.58206423170431	1
"ANGPTL7"	1.00389559646423	1.00327124373965	1.00419558188275	1	1.00277767683567	1
"UBIAD1"	1.05648566028486	1.13569597036077	1.13863213897806	1.1553546593979	1.13327712840341	1
"PTCHD2"	1.00129927747331	1.00762557251297	1.09463904884296	1.23524422950165	1.62117316350246	1
"FBXO2"	1.01037343527472	1.04323760788619	1.04984867518782	1	1.02762576668113	1
"FBXO44"	1.03098038732341	1.10560704715411	1.10135442053683	1.12036287475752	1.14900669052888	1
"FBXO6"	1.02327432986	1.0228006875419	1.02228769994538	1.04887635582942	1.02671023444967	1
"MAD2L2"	1.0552169047626	1.0846433912883	1.23976354561174	1.07293857303692	1.1059578824061	1
"DRAXIN"	1.00519264161487	1.00544945163811	1.15181482594755	1.01231660345899	1.02945574890245	1
"AGTRAP"	1.14002825537721	1.09305019784469	1.06623226424249	1.01231660345899	1.03402441950137	1
"C1orf167"	1.01037343527472	1.00653777242144	1.00139939171865	1.0245672202814	1.00462757030768	1
"MTHFR"	1.25170402968343	1.1284657296728	1.08655644425564	1.38858702293417	1.16983245420096	1
"CLCN6"	1.12896689799247	1.087799313088	1.10805171417653	1.32383528361605	1.25239708233414	1.69650651360854
"NPPA-AS1"	1.00648894627799	1.00109094026639	1.00139939171865	1.01231660345899	1.00647595703539	1
"NPPA"	1.00519264161487	1.00327124373965	1.07166870291792	1	1.01201212872307	1
"KIAA2013"	1.21260117420238	1.27044395450349	1.13466415691291	1.06093766462863	1.13327712840341	1
"PLOD1"	1.06661156169008	1.14496216950002	1.10135442053683	1.14374349220445	1.13590540696629	1
"MFN2"	1.11909415398952	1.15624265015908	1.14918365110865	1.23524422950165	1.2473609676745	1
"MIIP"	1.08172118604252	1.04537852809604	1.08520675730126	1.08488034860994	1.1059578824061	1.69650651360854
"TNFRSF8"	1.00778451225067	1.00327124373965	1.00977765240984	1.03675333031978	1.00832284223168	1
"TNFRSF1B"	1.9746681684018	1.06986157202614	1.02228769994538	3.31396712234869	1.06485856568612	1
"VPS13D"	1.78295084818483	1.80925303044721	1.72700634517466	2.45554079660179	2.27501741278767	3.29050318245879
"DHRS3"	1.78697330941067	1.087799313088	1.09463904884296	1.76246120137307	1.34320529241134	1
"RP11-474O21.5"	1.00648894627799	1	1	1	1	1
"C1orf158"	1.00259780902125	1.00218135448674	1	1	1.00462757030768	1
"HNRNPCL1"	1	1	1.00279791825506	1	1	1
"LRRC38"	1	1.00436060909983	1.00559238486473	1	1.01293351994626	1
"PDPN"	1.73945182432937	1.01414149759104	1.48872758759384	1.12036287475752	1.01109036597983	1
"PRDM2"	1.48589545999702	2.00603699535278	1.49927466684361	1.81971088217864	1.58508771877304	1
"RP4-704D23.1"	1.00389559646423	1.00436060909983	1.01256356856555	1	1.00647595703539	1
"KAZN"	1.11414330620554	2.94200838336436	2.1110794427322	2.32113322704663	3.99996133136317	2.80635343352764
"TMEM51-AS1"	1.02456045295893	1.01197158709047	1.0319710539151	1.08488034860994	1.03037020010108	1
"TMEM51"	1.3534492083019	1.03035093768233	1.09598357942881	1.64540071410335	1.07833653106467	1
"C1orf195"	1.01037343527472	1	1.00279791825506	1	1	1
"FHAD1"	1.06913638573451	1.01414149759104	1.03335110360096	1.0245672202814	1.02945574890245	1
"RP3-467K16.2"	1.00129927747331	1	1.00559238486473	1	1.00462757030768	1
"RP3-467K16.4"	1	1.00109094026639	1.00279791825506	1	1	1
"EFHD2"	1.48589545999702	1.05392289054311	1.19485371450989	1.1553546593979	1.06485856568612	1
"CTRC"	1.00389559646423	1	1.01117103523079	1	1.00277767683567	1
"CELA2A"	1	1	1.00559238486473	1.01231660345899	1.00185216343277	1
"CELA2B"	1.00129927747331	1.00544945163811	1.04023916132034	1	1.01753492548565	1
"CASP9"	1.07669508360219	1.11810107567196	1.1883772377105	1.31290753153971	1.45578355933403	1
"DNAJC16"	1.12033035072519	1.27142527525944	1.21162038811914	1.26878583548278	1.28159819081091	1
"AGMAT"	1.01166679588203	1.00544945163811	1.00698832945351	1.0245672202814	1.01109036597983	1
"RP4-680D5.2"	1	1.00109094026639	1.00419558188275	1.0245672202814	1.01109036597983	1
"DDI2"	1.17172051727983	1.25962716326872	1.19614714438757	1.44154106081322	1.27328532502992	1.69650651360854
"PLEKHM2"	1.48371343543177	1.20992937507398	1.29896389803833	1.69461015521288	1.46127089099115	1
"RP11-288I21.1"	1.00907934132232	1.00544945163811	1.01117103523079	1.01231660345899	1.00832284223168	1
"SLC25A34"	1.01554249526236	1.00327124373965	1.00977765240984	1.0245672202814	1.03584938632091	1
"FBLIM1"	1.00259780902125	1.05392289054311	1.04573510004649	1.01231660345899	1.05221064521512	1
"UQCRHL"	1.09174252888616	1.0464482605061	1.11739794456858	1.06093766462863	1.05944621601538	1
"FLJ37453"	1.09299233059461	1.09619537352672	1.15575660769888	1.16691439547401	1.17587571658392	1
"SPEN"	1.55926548506295	1.73556537621341	1.77724179727854	1.90412443509742	1.8807828042744	3.29050318245879
"ZBTB17"	1.06155395592216	1.22093940849676	1.13598749920882	1.18988336910337	1.23557484600221	1.69650651360854
"C1orf64"	1.00389559646423	1.17154711496022	1.00139939171865	1	1.00370281224176	1
"HSPB7"	1.00778451225067	1.01847516656323	1.00139939171865	1	1	1
"FAM131C"	1	1.04430831086847	1.00838341789127	1	1.01016823107769	1
"EPHA2"	1.00778451225067	1.04751750903262	1.01951356964101	1.0245672202814	1.00185216343277	1
"RP11-276H7.3"	1.00389559646423	1.00109094026639	1.00139939171865	1	1	1
"ARHGEF19"	1.00648894627799	1.00218135448674	1.00419558188275	1	1	1
"RSG1"	1	1.00327124373965	1.00279791825506	1	1.00462757030768	1
"FBXO42"	1.40306324217384	1.43559852044106	1.65713449839691	2.27842361736643	2.07466833248846	2.28175023371705
"SZRD1"	1.25170402968343	1.2378690661715	1.20389477133485	1.24646908930461	1.20076740281084	1
"SPATA21"	1.01812266031303	1.0238808022819	1.04161434893261	1.01231660345899	1.03311140126409	1
"NECAP2"	1.18742482274538	1.13775801047187	1.18708006792625	1.16691439547401	1.11480287377012	1
"RP4-798A10.2"	1.00259780902125	1.00762557251297	1.01951356964101	1.0245672202814	1.02671023444967	1
"RP4-798A10.7"	1.00389559646423	1.02063894147736	1.02090105193616	1	1.00647595703539	1
"NBPF1"	1.22925745994173	1.33643364774512	1.55498299128789	1.3347232472572	1.29236937541355	1
"CROCC"	2.02154335296733	1.32682101305429	1.48520454232646	1.46248209991364	1.56614870588838	1.69650651360854
"RP11-108M9.4"	1.12896689799247	1.02172006760967	1.06487123749783	1	1	1
"RP11-108M9.6"	1.01037343527472	1.00762557251297	1.05121828140769	1	1.00462757030768	1
"MFAP2"	1	1.00218135448674	1.00139939171865	1	1	1
"RP1-37C10.3"	1.00907934132232	1.01522568228938	1.02920849999826	1.0245672202814	1.01753492548565	1
"ATP13A2"	1.08548398727924	1.1837272216598	1.14654980661116	1.22397403038808	1.22712563832734	1
"SDHB"	1.34434219080672	1.34410176725722	1.41634369050406	1.22397403038808	1.2389473703914	1.69650651360854
"PADI2"	6.35456047385464	1.96819418458315	1.21675870197221	2.69125020434911	1.16204217202644	1
"PADI1"	1.05648566028486	1	1	1	1	1
"PADI4"	1.02841454309225	1.00436060909983	1.00139939171865	1	1.00647595703539	1
"PADI6"	1.01295942491089	1.00109094026639	1.00559238486473	1	1.00277767683567	1
"RCC2"	1.62485277613935	1.13363227147869	1.32873587585317	1.74319487090076	1.30721808453514	1.69650651360854
"ARHGEF10L"	1.39746475834797	1.07303668253165	1.28396428633852	2.60296059855385	2.94668764259266	1
"IGSF21"	1.8319539862381	1.01847516656323	1.27517861250199	3.50767831694143	1.9385301384554	1
"RP11-174G17"	1.00259780902125	1	1.00419558188275	1	1	1
"PAX7"	1	1	1.00419558188275	1	1.00555195168802	1
"RP13-279N23.2"	1	1.00218135448674	1.00279791825506	1	1.00462757030768	1
"IFFO2"	1.00778451225067	1.09200091557797	1.09463904884296	1.10859134277501	1.18190526059673	1
"UBR4"	1.38398767043106	1.35079551808794	1.42353513347473	1.98691231078961	1.91774658661069	2.28175023371705
"RP1-43E13.2"	1.10296809366912	1.17154711496022	1.28646959044374	1.25764937657262	1.28242816348283	1
"EMC1"	1.07669508360219	1.14496216950002	1.15049957151547	1.08488034860994	1.14027990048409	1
"MRTO4"	1.07417813504782	1.06243669621152	1.15181482594755	1.12036287475752	1.12361690615488	1
"AKR7A3"	1.00519264161487	1.00327124373965	1.00698832945351	1.01231660345899	1.02396146598171	1
"AKR7A2"	1.17535282161463	1.10351863778612	1.23466778861612	1.14374349220445	1.10418512804814	1
"PQLC2"	1.0552169047626	1.03465438333401	1.0484782775234	1.07293857303692	1.04586140649472	1
"CAPZB"	3.59573615401946	1.80169241995665	1.74236313350379	5.0598936949191	2.11606833027886	2.28175023371705
"RP5-1056L3.1"	1.02713055789197	1.00218135448674	1.00838341789127	1	1.00462757030768	1
"MINOS1-NBL1"	1.00259780902125	1.00218135448674	1.00419558188275	1	1.00462757030768	1
"NBL1"	1.22094189128887	1.07831931420773	1.02090105193616	1.04887635582942	1.01293351994626	1
"TMCO4"	1.10669871173527	1.0108858592109	1.04161434893261	1.20129442809423	1.07654379243129	1
"OTUD3"	1.04376751328914	1.08990101064235	1.09463904884296	1.13207990498338	1.13940559683686	1
"PLA2G5"	1.00129927747331	1.00109094026639	1.00698832945351	1	1.00555195168802	1
"RP3-340N1.2"	1.01425132412044	1	1	1	1	1
"PLA2G2C"	1.00389559646423	1	1	1	1.00277767683567	1
"UBXN10-AS1"	1.00389559646423	1.00109094026639	1.00279791825506	1.01231660345899	1.00185216343277	1
"UBXN10"	1	1	1.00419558188275	1	1.00277767683567	1
"VWA5B1"	1.00129927747331	1	1.01256356856555	1	1	1
"LINC01141"	1.36479498433076	1.00218135448674	1.00559238486473	1.21265770159277	1.02304448386554	1
"CAMK2N1"	1.14982082904269	3.30198562355924	1.48755364964929	1.0967642126882	1.20418277471215	1
"MUL1"	1.04121565736507	1.09095118678067	1.07573803144539	1.01231660345899	1.03037020010108	1
"FAM43B"	1	1.00218135448674	1.00838341789127	1	1.00277767683567	1
"CDA"	1.00907934132232	1.09200091557797	1.01117103523079	1	1.00555195168802	1
"PINK1"	1.19223842015931	1.33643364774512	1.24865889236631	1.10859134277501	1.17673791681959	1
"PINK1-AS"	1.01037343527472	1.02172006760967	1.01534609557155	1.01231660345899	1.02120942700961	1
"DDOST"	1.26227454085239	1.16135405094342	1.3213207814629	1.10859134277501	1.10418512804814	1
"KIF17"	1.01037343527472	1.02172006760967	1.00279791825506	1.01231660345899	1.03219802568285	1
"HP1BP3"	1.57630647354762	2.29001488639007	2.00737196282348	1.86681613494836	1.83854478679229	1.69650651360854
"EIF4G3"	2.61746029451982	3.19250115708782	3.23874044276249	4.72351077787294	4.74835327954245	2.80635343352764
"ECE1"	1.03482386312853	1.43094619689786	1.49107423509795	1.08488034860994	1.31953518723652	2.28175023371705
"RP5-1071N3.1"	1.00389559646423	1	1.00279791825506	1	1	1
"NBPF3"	1.03482386312853	1.04216641820885	1.13598749920882	1.04887635582942	1.10152363119161	1
"ALPL"	1.00778451225067	1.1139432972738	1.00977765240984	1.01231660345899	1.06575943947959	1
"RAP1GAP"	1.00778451225067	1.10769371161397	1.0635094402279	1.07293857303692	1.22966309786785	1
"USP48"	1.32375070095658	1.67872859011129	1.53303909852418	1.63548077858211	1.62117316350246	1.69650651360854
"LDLRAD2"	1.03738267249749	1.00544945163811	1.02505850162561	1.0245672202814	1.00924572337588	1
"HSPG2"	1.00648894627799	1.1305336004864	1.03473033785109	1.03675333031978	1.0621539170091	1
"LINC00339"	1.06281935578823	1.03894991955426	1.04298873326281	1.07293857303692	1.04495298024294	1
"CDC42"	2.31499732358721	2.10754005955881	1.90965310395372	1.43101994378438	1.26244253143841	1
"RP1-224A6.9"	1.00389559646423	1.00327124373965	1	1	1	1
"ZBTB40"	1.09798522761319	1.1511212265808	1.11473113522858	1.23524422950165	1.19820304936441	1
"C1QA"	5.38354614341286	1.06456042731355	1.13334013101051	1.1553546593979	1.0221271377469	1
"C1QC"	6.41062458584091	1.05285652588061	1.1439132808807	1.08488034860994	1.01109036597983	1
"C1QB"	8.85352164563981	1.12743116505428	1.22572772544903	1.24646908930461	1.01569547085486	1
"EPHB2"	1.18983269908002	1.44395593461735	1.22316811992112	1.53475928419106	1.3586135616062	1
"C1orf234"	1	1.00436060909983	1.00139939171865	1	1.01016823107769	1
"KDM1A"	1.17656248550293	1.21493941052896	1.59163498272439	1.47290293099935	1.64057147713523	1.69650651360854
"RP1-184J9.2"	1.06408408904387	1.05178968287242	1.20904761169479	1.04887635582942	1.07474973120086	1
"LUZP1"	1.45851697416852	1.1766289406178	1.40432187220719	1.69461015521288	1.52335182764379	1.69650651360854
"LINC01355"	1.01166679588203	1.05178968287242	1.10269531887438	1.12036287475752	1.13064614863194	1
"HNRNPR"	1.35231231731308	1.63334158665211	1.98779272142653	1.58547419755564	1.68274812820529	2.80635343352764
"ZNF436"	1.01037343527472	1.04002257499134	1.05121828140769	1.01231660345899	1.01753492548565	1
"ZNF436-AS1"	1.01037343527472	1.00762557251297	1.05532237078803	1.0245672202814	1.03128429216124	1
"RP5-1057J7.7"	1	1.00109094026639	1.00279791825506	1	1	1
"TCEA3"	1.00519264161487	1.01522568228938	1.09060106131533	1.03675333031978	1.07295434320776	1
"ASAP3"	1.00907934132232	1.03894991955426	1.09598357942881	1.17842365687943	1.38679689796754	1.69650651360854
"E2F2"	1.00129927747331	1.00218135448674	1.03059018673633	1	1.00924572337588	1
"RP1-150O5.3"	1	1.00109094026639	1.00279791825506	1	1	1
"ID3"	1.03738267249749	1.47349977991134	2.65372423205603	1.1553546593979	1.25826124340361	1
"MDS2"	1.00129927747331	1.02603952019904	1.00419558188275	1	1.01385454028629	1
"RPL11"	6.21863961151931	2.76084349561001	4.19890835093109	1.29093013755091	1.20418277471215	1.69650651360854
"TCEB3"	1.10047790915198	1.12639617999344	1.15575660769888	1.18988336910337	1.20162164856788	1.69650651360854
"TCEB3-AS1"	1.06661156169008	1.11602304363813	1.14918365110865	1.25764937657262	1.20588885312286	1.69650651360854
"PITHD1"	1.14492917701728	1.3963078043098	1.25372936765691	1.13207990498338	1.11126861825964	1
"LYPLA2"	1.10918269998028	1.04537852809604	1.08655644425564	1.04887635582942	1.04404420424372	1
"GALE"	1.08548398727924	1.0292738331273	1.05668883057595	1.04887635582942	1.06034912306594	1
"HMGCL"	1.11166422802236	1.11913945069208	1.12538153508346	1.1553546593979	1.14987775420508	1
"FUCA1"	1.26695997699072	1.03465438333401	1.0484782775234	1.27987918855636	1.04313507792288	1
"CNR2"	1	1.00109094026639	1.00419558188275	1.01231660345899	1.00924572337588	1
"PNRC2"	1.3749705942154	1.24282886965918	1.2688866950042	1.06093766462863	1.06575943947959	1
"SRSF10"	1.37835505712049	1.51914519697058	1.83221308772119	1.40987415810268	1.50871042478342	2.80635343352764
"MYOM3"	1.00259780902125	1.00218135448674	1	1	1.00277767683567	1
"IL22RA1"	1.00907934132232	1.00109094026639	1	1	1	1
"IFNLR1"	2.56459406730552	1.00544945163811	1.04298873326281	1.54496101401501	1.0413157720112	1
"RP11-10N16.2"	1.01941165768829	1	1.00139939171865	1	1.00277767683567	1
"GRHL3"	1.00259780902125	1.00109094026639	1	1.0245672202814	1.05944621601538	1
"STPG1"	1.0602878879467	1.09305019784469	1.01534609557155	1.08488034860994	1.03219802568285	1
"NIPAL3"	1.18742482274538	1.78990345932423	1.1267096944678	1.20129442809423	1.12889065559165	1
"RCAN3"	1.12403532456848	1.15624265015908	1.01117103523079	1.0967642126882	1.0221271377469	1
"RP4-594I10.3"	1.00648894627799	1.00871285297201	1.00139939171865	1	1	1
"NCMAP"	1.04249193099132	1.0108858592109	1.01534609557155	1.01231660345899	1.01109036597983	1
"SRRM1"	1.5464304672058	1.61308800045456	1.57450140514551	1.70437599389823	1.77795995649102	2.28175023371705
"CLIC4"	1.7909917662277	3.94762044118407	2.73944433095139	1.57538924631248	1.65616549729901	3.29050318245879
"RUNX3"	1.09049209347294	1.05498877777205	1.00698832945351	1.14374349220445	1.00277767683567	1
"RP4-799D16.1"	1.00129927747331	1.00327124373965	1	1	1	1
"SYF2"	1.32030501708731	1.21994031659523	1.27517861250199	1.06093766462863	1.08102316820095	1
"RSRP1"	1.63322991226619	1.9430569496716	1.90860174856822	2.18318583484711	2.16304207549756	1.69650651360854
"RP3-465N24.6"	1	1	1.00279791825506	1	1	1
"RHD"	1.01166679588203	1.0238808022819	1.05668883057595	1.03675333031978	1.02854093796363	1
"TMEM50A"	1.53677318156124	1.73983746263736	1.48050138477135	1.18988336910337	1.1594402726693	1
"RHCE"	1.00259780902125	1.01847516656323	1.03059018673633	1.0245672202814	1.07744032681316	1
"TMEM57"	1.27980559732945	1.52095832307436	1.37406559410807	1.63548077858211	1.63386822218828	1.69650651360854
"LDLRAP1"	1.03098038732341	1.34697232056298	1.02367351580096	1.10859134277501	1.05854296818347	1
"RP11-70P17.1"	1.01037343527472	1.02496041283401	1.00698832945351	1.01231660345899	1.00555195168802	1
"MAN1C1"	1.22807104906413	1.17967337598465	1.05805450855081	1.45202829286928	1.36103936752356	1
"RP1-187B23.1"	1.01295942491089	1.00979961485408	1.00559238486473	1.0245672202814	1.01569547085486	1
"SEPN1"	1.00907934132232	1.01630935466515	1.02228769994538	1	1.03858417128037	1
"RP1-317E23.6"	1	1.00109094026639	1.00279791825506	1.01231660345899	1.00185216343277	1
"RP1-317E23.3"	1.00519264161487	1.00436060909983	1.00698832945351	1	1.01201212872307	1
"MTFR1L"	1.06787430404907	1.10351863778612	1.1293639365701	1.14374349220445	1.14726368545612	1
"AUNIP"	1.00778451225067	1.00544945163811	1.02644265953249	1	1.01016823107769	1
"RP1-125I3.2"	1.04121565736507	1.00871285297201	1.03473033785109	1.01231660345899	1.00832284223168	1
"PAQR7"	1.02327432986	1.01955730813355	1.04573510004649	1.06093766462863	1.04949162545361	1
"STMN1"	1.38511297500074	3.54501135415022	2.8328273213802	1.22397403038808	1.2540737951692	1
"PAFAH2"	1.07039780821608	1.1003827383898	1.0635094402279	1.13207990498338	1.12889065559165	1.69650651360854
"EXTL1"	1.00129927747331	1.00762557251297	1.00279791825506	1.01231660345899	1.05763937902177	1
"PDIK1L"	1.03866102972652	1.06243669621152	1.08925359453305	1.08488034860994	1.0720561503671	1
"FAM110D"	1	1.01847516656323	1.00419558188275	1.01231660345899	1.00370281224176	1
"ZNF593"	1.11042377087838	1.07197877503549	1.15312941583796	1	1.01201212872307	1
"CNKSR1"	1.00519264161487	1.0108858592109	1.01117103523079	1.01231660345899	1.06125168988207	1
"CEP85"	1.03993869081183	1.3016823376339	1.11739794456858	1.16691439547401	1.08817313610593	1
"SH3BGRL3"	3.23812087099892	1.53452643268089	1.58707404277527	1.03675333031978	1.01845410089633	1
"UBXN11"	1.04121565736507	1.0238808022819	1.04573510004649	1.12036287475752	1.07744032681316	1
"CD52"	1.05648566028486	1.05072236060337	1.00139939171865	1	1	1
"AIM1L"	1.00129927747331	1.00109094026639	1.00279791825506	1	1.00370281224176	1
"DHDDS"	1.09798522761319	1.13259979821929	1.14786706328855	1.23524422950165	1.23304277628923	2.28175023371705
"RP3-476K8.3"	1.00907934132232	1.00979961485408	1.01256356856555	1.03675333031978	1.03858417128037	1
"HMGN2"	1.83890694075029	1.72957662097989	3.13229497559928	1.20129442809423	1.13853099609245	1.69650651360854
"RPS6KA1"	1.41979975572147	1.15419528815264	1.01812525091795	1.55513300851929	1.04495298024294	1
"ARID1A"	1.60066110503361	1.89563427788213	1.93898800533791	2.73095929108004	2.58036503487904	2.80635343352764
"PIGV"	1.02969781901417	1.04751750903262	1.03748636822744	1.01231660345899	1.03767293087784	1
"ZDHHC18"	1.03482386312853	1.0709204051543	1.07573803144539	1.07293857303692	1.1059578824061	1
"GPN2"	1.06913638573451	1.10142847727877	1.08250515105928	1.07293857303692	1.14290103313073	2.28175023371705
"RP1-50O24.6"	1	1.00109094026639	1.00419558188275	1	1	1
"GPATCH3"	1.03610361750647	1.05392289054311	1.04161434893261	1.08488034860994	1.06935957015475	1
"NUDC"	1.31224955475732	1.37553080577591	1.54345078834998	1.07293857303692	1.18104473205254	1
"TRNP1"	1.00129927747331	1.0108858592109	1.00559238486473	1.0245672202814	1.04949162545361	1
"FAM46B"	1.00129927747331	1.0108858592109	1	1	1	1
"SLC9A1"	1.08798931604409	1.07937446533703	1.07844713454016	1.18988336910337	1.09441233796855	1
"WDTC1"	1.21975190752599	1.31040832091013	1.21804177931816	1.3347232472572	1.38037749778599	1
"TMEM222"	1.08297609606478	1.18979649628308	1.16362238164934	1.14374349220445	1.12449662432034	2.28175023371705
"SYTL1"	1	1.00327124373965	1.01673609361529	1.0245672202814	1.00370281224176	1
"MAP3K6"	1.01425132412044	1.02711812537429	1.02228769994538	1.06093766462863	1.01937290920513	1
"FCN3"	1	1.00436060909983	1	1	1	1
"GPR3"	1	1	1.00838341789127	1	1	1
"WASF2"	2.81701528427589	1.84934313174276	1.7093813526998	3.26292832365233	1.68716046954442	2.28175023371705
"RP4-752I6.1"	1.01941165768829	1.00653777242144	1.00838341789127	1	1.00462757030768	1
"RP1-159A19.4"	1.01554249526236	1.00109094026639	1.00698832945351	1	1.00647595703539	1
"AHDC1"	1.18260257126445	1.11913945069208	1.44501378178327	2.00510181073069	2.00506815268893	1
"FGR"	1.48589545999702	1.04216641820885	1.00559238486473	1.53475928419106	1.02029135103565	1
"RP11-288L9.1"	1	1.00218135448674	1	1	1	1
"IFI6"	1.26695997699072	1.40382916410816	1.21162038811914	1.01231660345899	1.03493708098933	1
"RP11-288L9.4"	1.00389559646423	1.00436060909983	1.00838341789127	1	1.00462757030768	1
"FAM76A"	1.13142911046874	1.18979649628308	1.19873214879762	1.0967642126882	1.11480287377012	1
"STX12"	1.60487992753958	1.79496006746866	1.49107423509795	1.52452744528253	1.51256950335909	2.28175023371705
"PPP1R8"	1.09049209347294	1.16645551194279	1.14127406225403	1.20129442809423	1.17415047583614	1
"THEMIS2"	1.56673101153701	1.11498338512387	1.02644265953249	1.63548077858211	1.03858417128037	1
"RPA2"	1.25640689432844	1.14290589070976	1.24485004719359	1.20129442809423	1.16896800335635	1
"SMPDL3B"	1.00907934132232	1	1	1	1.00277767683567	1
"RP11-460I13.2"	1.00389559646423	1.00109094026639	1.00139939171865	1	1	1
"XKR8"	1.03482386312853	1.0464482605061	1.01812525091795	1.01231660345899	1.00277767683567	1
"EYA3"	1.32489837995855	1.44766347103149	1.41754338522943	1.66516166482154	1.56918573773139	2.28175023371705
"PTAFR"	1.53677318156124	1.03465438333401	1.02505850162561	1.24646908930461	1.02579434066217	1
"DNAJC8"	1.37948239392643	1.29390411369376	1.44263427141681	1.22397403038808	1.16896800335635	1.69650651360854
"ATPIF1"	1.68310043300424	1.38026499022857	1.64143062595194	1.0967642126882	1.08817313610593	1
"RP5-1092A3.4"	1.01425132412044	1.00218135448674	1.00139939171865	1	1.00924572337588	1
"SESN2"	1.0602878879467	1.0464482605061	1.09329378676188	1.06093766462863	1.06846004109138	1.69650651360854
"MED18"	1.03098038732341	1.00544945163811	1.01395525461538	1.01231660345899	1.0073995870004	1
"PHACTR4"	1.57630647354762	1.95199300572864	2.17004604138822	2.23535658183247	2.22584782505908	2.80635343352764
"RCC1"	1.15957662005625	1.14393423464462	1.21033430253805	1.24646908930461	1.20247562556409	1
"TRNAU1AP"	1.16929620973195	1.20189415062145	1.29147373253637	1.43101994378438	1.37716283876789	1
"SNHG12"	1.22332032009265	1.05711912356233	1.07980055668602	1.20129442809423	1.0846007604328	1
"TAF12"	1.17293183857695	1.16339582350966	1.22316811992112	1.23524422950165	1.16550736511809	1.69650651360854
"RAB42"	1.19103582851329	1.00327124373965	1.01673609361529	1	1	1
"RP11-442N24--B.1"	1.00778451225067	1.00544945163811	1.02644265953249	1.0245672202814	1.01753492548565	1
"RNU11"	1.34206116980811	1.02603952019904	1.07031073981913	1	1	1
"GMEB1"	1.09673794712049	1.12328869485913	1.11873029295825	1.3347232472572	1.25826124340361	1
"YTHDF2"	1.27980559732945	1.32200312350973	1.47343421692569	1.40987415810268	1.34970247277277	1
"OPRD1"	1.00259780902125	1.00871285297201	1.01673609361529	1.0245672202814	1.05583117450736	1
"EPB41"	1.65304988082226	1.06031108412314	1.1818850976993	2.02321855287409	1.67980372011612	1.69650651360854
"TMEM200B"	1	1.00436060909983	1	1	1	1
"RP11-242O24.3"	1.00259780902125	1.00218135448674	1.00139939171865	1.01231660345899	1.00555195168802	1
"SRSF4"	1.54535875601366	1.77215524332588	1.95462249373318	1.92265753037832	1.83146342934818	4.17599948208535
"MECR"	1.0552169047626	1.1003827383898	1.17015925340359	1.12036287475752	1.24063210908813	1
"PTPRU"	1.00259780902125	1.05072236060337	1.00698832945351	1.0245672202814	1.03493708098933	1
"RP3-437I16.1"	1	1.00109094026639	1.00279791825506	1	1.00462757030768	1
"MATN1"	1.00259780902125	1.00979961485408	1.00977765240984	1.04887635582942	1.00462757030768	1
"MATN1-AS1"	1.01037343527472	1.01739251574783	1.00419558188275	1	1.0073995870004	1
"LAPTM5"	4.35985608164391	1.06031108412314	1.05941940661413	1.69461015521288	1.03767293087784	1
"RP5-1125N11.1"	1	1.00436060909983	1	1	1.00555195168802	1
"RP5-1125N11.2"	1	1.00544945163811	1.01673609361529	1	1	1
"SDC3"	1.10545579178302	1.10873639143993	1.80212462382014	1.38858702293417	1.34076526202738	1
"PUM1"	1.89117946884837	1.90794867702599	2.26060792328072	2.69125020434911	2.62041818298246	3.74487773319616
"NKAIN1"	1.00519264161487	1.19181654244368	1.06895201356155	1.16691439547401	1.42187194365185	1
"SNRNP40"	1.15470328566572	1.29000723331025	1.30519112527736	1.29093013755091	1.27910684353864	1
"ZCCHC17"	1.18983269908002	1.3026531679475	1.42233767816724	1.31290753153971	1.38599519322375	1
"RP11-266K22.2"	1.01425132412044	1.02172006760967	1.04573510004649	1.0245672202814	1.01109036597983	1
"FABP3"	1.19344047504038	1.02603952019904	1.02644265953249	1	1.00462757030768	1
"SERINC2"	1.00519264161487	1.00653777242144	1.02644265953249	1	1.01845410089633	1
"TINAGL1"	1.01683294008092	1.22393451565087	1.00279791825506	1	1	1
"HCRTR1"	1	1.00109094026639	1.00139939171865	1	1.00555195168802	1
